doi,authorName,authorID,authorIDtype,authorAffil,affilID,affilIDtype,familyName,givenName,indexID,creatorIndex,affiliationIndex,identifierIndex
10.6084/m9.figshare.26728348,"García-Seco, Teresa",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,García-Seco,Teresa,9,3,1,NA
10.6084/m9.figshare.26728348,"Pérez-Sancho, Marta",0000-0002-1493-8978,ORCID,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Pérez-Sancho,Marta,9,4,1,1
10.6084/m9.figshare.26728348,"Cruz, Fátima",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Cruz,Fátima,9,5,1,NA
10.6084/m9.figshare.26728348,"Chinchilla, Blanca",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Chinchilla,Blanca,9,6,1,NA
10.6084/m9.figshare.26728348,"Barroso-Arévalo, Sandra",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Barroso-Arévalo,Sandra,9,7,1,NA
10.6084/m9.figshare.26728348,"Diaz-Frutos, Marta",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Diaz-Frutos,Marta,9,8,1,NA
10.6084/m9.figshare.26728348,"Buendía, Aránzazu",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Buendía,Aránzazu,9,9,1,NA
10.6084/m9.figshare.26728348,"Moreno, Inmaculada",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Moreno,Inmaculada,9,10,1,NA
10.6084/m9.figshare.26728348,"Briones, Víctor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Briones,Víctor,9,11,1,NA
10.6084/m9.figshare.26728348,"Risalde, María de los Ángeles",NA,NA,University of Córdoba,https://ror.org/05yc77b46,ROR,Risalde,María de los Ángeles,9,12,1,NA
10.6084/m9.figshare.26728348,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,9,13,1,NA
10.6084/m9.figshare.26728348,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,9,13,2,NA
10.6084/m9.figshare.26728348,"Juste, Ramón",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Juste,Ramón,9,14,1,NA
10.6084/m9.figshare.26728348,"Garrido, Joseba",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Garrido,Joseba,9,15,1,NA
10.6084/m9.figshare.26728348,"Balseiro, Ana",NA,NA,University of Leon,https://ror.org/02tzt0b78,ROR,Balseiro,Ana,9,16,1,NA
10.6084/m9.figshare.26728348,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,9,17,1,NA
10.6084/m9.figshare.26728348,"Rodríguez-Bertos, Antonio",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Rodríguez-Bertos,Antonio,9,18,1,NA
10.6084/m9.figshare.26728348,"Domínguez, Mercedes",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Domínguez,Mercedes,9,19,1,NA
10.6084/m9.figshare.26728348,"Domínguez, Lucas",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Domínguez,Lucas,9,20,1,NA
10.6084/m9.figshare.26728345.v1,"Sánchez-Morales, Lidia",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Sánchez-Morales,Lidia,10,1,1,NA
10.6084/m9.figshare.26728345.v1,"Porras, Néstor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Porras,Néstor,10,2,1,NA
10.6084/m9.figshare.26728345.v1,"García-Seco, Teresa",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,García-Seco,Teresa,10,3,1,NA
10.6084/m9.figshare.26728345.v1,"Pérez-Sancho, Marta",0000-0002-1493-8978,ORCID,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Pérez-Sancho,Marta,10,4,1,1
10.6084/m9.figshare.26728345.v1,"Cruz, Fátima",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Cruz,Fátima,10,5,1,NA
10.6084/m9.figshare.26728345.v1,"Chinchilla, Blanca",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Chinchilla,Blanca,10,6,1,NA
10.6084/m9.figshare.26728345.v1,"Barroso-Arévalo, Sandra",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Barroso-Arévalo,Sandra,10,7,1,NA
10.6084/m9.figshare.26728345.v1,"Diaz-Frutos, Marta",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Diaz-Frutos,Marta,10,8,1,NA
10.6084/m9.figshare.26728345.v1,"Buendía, Aránzazu",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Buendía,Aránzazu,10,9,1,NA
10.6084/m9.figshare.26728345.v1,"Moreno, Inmaculada",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Moreno,Inmaculada,10,10,1,NA
10.6084/m9.figshare.26728345.v1,"Briones, Víctor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Briones,Víctor,10,11,1,NA
10.6084/m9.figshare.26728345.v1,"Risalde, María de los Ángeles",NA,NA,University of Córdoba,https://ror.org/05yc77b46,ROR,Risalde,María de los Ángeles,10,12,1,NA
10.6084/m9.figshare.26728345.v1,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,10,13,1,NA
10.6084/m9.figshare.26728345.v1,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,10,13,2,NA
10.6084/m9.figshare.26728345.v1,"Juste, Ramón",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Juste,Ramón,10,14,1,NA
10.6084/m9.figshare.26728345.v1,"Garrido, Joseba",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Garrido,Joseba,10,15,1,NA
10.6084/m9.figshare.26728345.v1,"Balseiro, Ana",NA,NA,University of Leon,https://ror.org/02tzt0b78,ROR,Balseiro,Ana,10,16,1,NA
10.6084/m9.figshare.26728345.v1,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,10,17,1,NA
10.6084/m9.figshare.26728345.v1,"Rodríguez-Bertos, Antonio",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Rodríguez-Bertos,Antonio,10,18,1,NA
10.6084/m9.figshare.26728345.v1,"Domínguez, Mercedes",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Domínguez,Mercedes,10,19,1,NA
10.6084/m9.figshare.26728345.v1,"Domínguez, Lucas",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Domínguez,Lucas,10,20,1,NA
10.6084/m9.figshare.26728345,"Sánchez-Morales, Lidia",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Sánchez-Morales,Lidia,11,1,1,NA
10.6084/m9.figshare.26728345,"Porras, Néstor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Porras,Néstor,11,2,1,NA
10.6084/m9.figshare.26728345,"García-Seco, Teresa",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,García-Seco,Teresa,11,3,1,NA
10.6084/m9.figshare.26728345,"Pérez-Sancho, Marta",0000-0002-1493-8978,ORCID,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Pérez-Sancho,Marta,11,4,1,1
10.6084/m9.figshare.26728345,"Cruz, Fátima",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Cruz,Fátima,11,5,1,NA
10.6084/m9.figshare.26728345,"Chinchilla, Blanca",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Chinchilla,Blanca,11,6,1,NA
10.6084/m9.figshare.26728345,"Barroso-Arévalo, Sandra",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Barroso-Arévalo,Sandra,11,7,1,NA
10.6084/m9.figshare.26728345,"Diaz-Frutos, Marta",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Diaz-Frutos,Marta,11,8,1,NA
10.6084/m9.figshare.26728345,"Buendía, Aránzazu",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Buendía,Aránzazu,11,9,1,NA
10.6084/m9.figshare.26728345,"Moreno, Inmaculada",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Moreno,Inmaculada,11,10,1,NA
10.6084/m9.figshare.26728345,"Briones, Víctor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Briones,Víctor,11,11,1,NA
10.6084/m9.figshare.26728345,"Risalde, María de los Ángeles",NA,NA,University of Córdoba,https://ror.org/05yc77b46,ROR,Risalde,María de los Ángeles,11,12,1,NA
10.6084/m9.figshare.26728345,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,11,13,1,NA
10.6084/m9.figshare.26728345,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,11,13,2,NA
10.6084/m9.figshare.26728345,"Juste, Ramón",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Juste,Ramón,11,14,1,NA
10.6084/m9.figshare.26728345,"Garrido, Joseba",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Garrido,Joseba,11,15,1,NA
10.6084/m9.figshare.26728345,"Balseiro, Ana",NA,NA,University of Leon,https://ror.org/02tzt0b78,ROR,Balseiro,Ana,11,16,1,NA
10.6084/m9.figshare.26728345,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,11,17,1,NA
10.6084/m9.figshare.26728345,"Rodríguez-Bertos, Antonio",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Rodríguez-Bertos,Antonio,11,18,1,NA
10.6084/m9.figshare.26728345,"Domínguez, Mercedes",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Domínguez,Mercedes,11,19,1,NA
10.6084/m9.figshare.26728345,"Domínguez, Lucas",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Domínguez,Lucas,11,20,1,NA
10.6084/m9.figshare.26728348.v1,"Sánchez-Morales, Lidia",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Sánchez-Morales,Lidia,12,1,1,NA
10.6084/m9.figshare.26728348.v1,"Porras, Néstor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Porras,Néstor,12,2,1,NA
10.6084/m9.figshare.26728348.v1,"García-Seco, Teresa",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,García-Seco,Teresa,12,3,1,NA
10.6084/m9.figshare.26728348.v1,"Pérez-Sancho, Marta",0000-0002-1493-8978,ORCID,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Pérez-Sancho,Marta,12,4,1,1
10.6084/m9.figshare.26728348.v1,"Cruz, Fátima",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Cruz,Fátima,12,5,1,NA
10.6084/m9.figshare.26728348.v1,"Chinchilla, Blanca",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Chinchilla,Blanca,12,6,1,NA
10.6084/m9.figshare.26728348.v1,"Barroso-Arévalo, Sandra",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Barroso-Arévalo,Sandra,12,7,1,NA
10.6084/m9.figshare.26728348.v1,"Diaz-Frutos, Marta",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Diaz-Frutos,Marta,12,8,1,NA
10.6084/m9.figshare.26728348.v1,"Buendía, Aránzazu",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Buendía,Aránzazu,12,9,1,NA
10.6084/m9.figshare.26728348.v1,"Moreno, Inmaculada",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Moreno,Inmaculada,12,10,1,NA
10.6084/m9.figshare.26728348.v1,"Briones, Víctor",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Briones,Víctor,12,11,1,NA
10.6084/m9.figshare.26728348.v1,"Risalde, María de los Ángeles",NA,NA,University of Córdoba,https://ror.org/05yc77b46,ROR,Risalde,María de los Ángeles,12,12,1,NA
10.6084/m9.figshare.26728348.v1,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,12,13,1,NA
10.6084/m9.figshare.26728348.v1,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,12,13,2,NA
10.6084/m9.figshare.26728348.v1,"Juste, Ramón",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Juste,Ramón,12,14,1,NA
10.6084/m9.figshare.26728348.v1,"Garrido, Joseba",NA,NA,"NEIKER, the Basque Institute for Agricultural Research and Development",https://ror.org/03rf31e64,ROR,Garrido,Joseba,12,15,1,NA
10.6084/m9.figshare.26728348.v1,"Balseiro, Ana",NA,NA,University of Leon,https://ror.org/02tzt0b78,ROR,Balseiro,Ana,12,16,1,NA
10.6084/m9.figshare.26728348.v1,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,12,17,1,NA
10.6084/m9.figshare.26728348.v1,"Rodríguez-Bertos, Antonio",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Rodríguez-Bertos,Antonio,12,18,1,NA
10.6084/m9.figshare.26728348.v1,"Domínguez, Mercedes",NA,NA,Instituto de Salud Carlos III,https://ror.org/00ca2c886,ROR,Domínguez,Mercedes,12,19,1,NA
10.6084/m9.figshare.26728348.v1,"Domínguez, Lucas",NA,NA,Complutense University of Madrid,https://ror.org/02p0gd045,ROR,Domínguez,Lucas,12,20,1,NA
10.6084/m9.figshare.26695164,"Wang, Gang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Wang,Gang,13,1,1,NA
10.6084/m9.figshare.26695164,"Fan, Yuxin",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Fan,Yuxin,13,2,1,NA
10.6084/m9.figshare.26695164,"Zhang, Guolong",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Zhang,Guolong,13,3,1,NA
10.6084/m9.figshare.26695164,"Cai, Shuang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Cai,Shuang,13,4,1,NA
10.6084/m9.figshare.26695164,"Ma, Yonghang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Ma,Yonghang,13,5,1,NA
10.6084/m9.figshare.26695164,"Yang, Lijie",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Yang,Lijie,13,6,1,NA
10.6084/m9.figshare.26695164,"Wang, Yuming",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Wang,Yuming,13,7,1,NA
10.6084/m9.figshare.26695164,"Yu, Haitao",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Yu,Haitao,13,8,1,NA
10.6084/m9.figshare.26695164,"Qiao, Shiyan",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Qiao,Shiyan,13,9,1,NA
10.6084/m9.figshare.26695164,"Zeng, Xiangfang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Zeng,Xiangfang,13,10,1,NA
10.6084/m9.figshare.26695164.v1,"Wang, Gang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Wang,Gang,14,1,1,NA
10.6084/m9.figshare.26695164.v1,"Fan, Yuxin",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Fan,Yuxin,14,2,1,NA
10.6084/m9.figshare.26695164.v1,"Zhang, Guolong",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,Zhang,Guolong,14,3,1,NA
10.6084/m9.figshare.26695164.v1,"Cai, Shuang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Cai,Shuang,14,4,1,NA
10.6084/m9.figshare.26695164.v1,"Ma, Yonghang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Ma,Yonghang,14,5,1,NA
10.6084/m9.figshare.26695164.v1,"Yang, Lijie",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Yang,Lijie,14,6,1,NA
10.6084/m9.figshare.26695164.v1,"Wang, Yuming",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Wang,Yuming,14,7,1,NA
10.6084/m9.figshare.26695164.v1,"Yu, Haitao",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Yu,Haitao,14,8,1,NA
10.6084/m9.figshare.26695164.v1,"Qiao, Shiyan",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Qiao,Shiyan,14,9,1,NA
10.6084/m9.figshare.26695164.v1,"Zeng, Xiangfang",NA,NA,China Agricultural University,https://ror.org/04v3ywz14,ROR,Zeng,Xiangfang,14,10,1,NA
10.6084/m9.figshare.26605141,"Contreras, Marinela",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Contreras,Marinela,15,1,1,NA
10.6084/m9.figshare.26605141,"Vaz-Rodrigues, Rita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Vaz-Rodrigues,Rita,15,2,1,NA
10.6084/m9.figshare.26605141,"Mazuecos, Lorena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Mazuecos,Lorena,15,3,1,NA
10.6084/m9.figshare.26605141,"Villar, Margarita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Villar,Margarita,15,4,1,NA
10.6084/m9.figshare.26605141,"Villar, Margarita",NA,NA,University of Castilla-La Mancha,https://ror.org/05r78ng12,ROR,Villar,Margarita,15,4,2,NA
10.6084/m9.figshare.26605141,"Artigas-Jerónimo, Sara",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Artigas-Jerónimo,Sara,15,5,1,NA
10.6084/m9.figshare.26605141,"González-García, Almudena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,González-García,Almudena,15,6,1,NA
10.6084/m9.figshare.26605141,"Shilova, Nadezhda V.",NA,NA,"National Medical Research Center for Obstetrics, Gynecology and Perinatology named after Academician V.I.Kulakov of the Ministry of Healthcare of the Russian Federation",https://ror.org/03yfnyw34,ROR,Shilova,Nadezhda V.,15,7,1,NA
10.6084/m9.figshare.26605141,"Shilova, Nadezhda V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Shilova,Nadezhda V.,15,7,2,NA
10.6084/m9.figshare.26605141,"Bovin, Nicolai V.",NA,NA,Auckland University of Technology,https://ror.org/01zvqw119,ROR,Bovin,Nicolai V.,15,8,1,NA
10.6084/m9.figshare.26605141,"Bovin, Nicolai V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Bovin,Nicolai V.,15,8,2,NA
10.6084/m9.figshare.26605141,"Díaz-Sánchez, Sandra",NA,NA,University of La Laguna,https://ror.org/01r9z8p25,ROR,Díaz-Sánchez,Sandra,15,9,1,NA
10.6084/m9.figshare.26605141,"Díaz-Sánchez, Sandra",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Díaz-Sánchez,Sandra,15,9,2,NA
10.6084/m9.figshare.26605141,"Ferreras-Colino, Elisa",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Ferreras-Colino,Elisa,15,10,1,NA
10.6084/m9.figshare.26605141,"Pacheco, Iván",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Pacheco,Iván,15,11,1,NA
10.6084/m9.figshare.26605141,"Chmelař, Jindřich",NA,NA,University of South Bohemia in České Budějovice,https://ror.org/033n3pw66,ROR,Chmelař,Jindřich,15,12,1,NA
10.6084/m9.figshare.26605141,"Kopáček, Petr",NA,NA,Czech Academy of Sciences,https://ror.org/053avzc18,ROR,Kopáček,Petr,15,13,1,NA
10.6084/m9.figshare.26605141,"Cabezas-Cruz, Alejandro",NA,NA,Paris-Est Créteil University,https://ror.org/05ggc9x40,ROR,Cabezas-Cruz,Alejandro,15,14,1,NA
10.6084/m9.figshare.26605141,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,15,15,1,NA
10.6084/m9.figshare.26605141,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,15,16,1,NA
10.6084/m9.figshare.26605141,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,15,16,2,NA
10.6084/m9.figshare.26605144.v1,"Contreras, Marinela",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Contreras,Marinela,16,1,1,NA
10.6084/m9.figshare.26605144.v1,"Vaz-Rodrigues, Rita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Vaz-Rodrigues,Rita,16,2,1,NA
10.6084/m9.figshare.26605144.v1,"Mazuecos, Lorena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Mazuecos,Lorena,16,3,1,NA
10.6084/m9.figshare.26605144.v1,"Villar, Margarita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Villar,Margarita,16,4,1,NA
10.6084/m9.figshare.26605144.v1,"Villar, Margarita",NA,NA,University of Castilla-La Mancha,https://ror.org/05r78ng12,ROR,Villar,Margarita,16,4,2,NA
10.6084/m9.figshare.26605144.v1,"Artigas-Jerónimo, Sara",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Artigas-Jerónimo,Sara,16,5,1,NA
10.6084/m9.figshare.26605144.v1,"González-García, Almudena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,González-García,Almudena,16,6,1,NA
10.6084/m9.figshare.26605144.v1,"Shilova, Nadezhda V.",NA,NA,"National Medical Research Center for Obstetrics, Gynecology and Perinatology named after Academician V.I.Kulakov of the Ministry of Healthcare of the Russian Federation",https://ror.org/03yfnyw34,ROR,Shilova,Nadezhda V.,16,7,1,NA
10.6084/m9.figshare.26605144.v1,"Shilova, Nadezhda V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Shilova,Nadezhda V.,16,7,2,NA
10.6084/m9.figshare.26605144.v1,"Bovin, Nicolai V.",NA,NA,Auckland University of Technology,https://ror.org/01zvqw119,ROR,Bovin,Nicolai V.,16,8,1,NA
10.6084/m9.figshare.26605144.v1,"Bovin, Nicolai V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Bovin,Nicolai V.,16,8,2,NA
10.6084/m9.figshare.26605144.v1,"Díaz-Sánchez, Sandra",NA,NA,University of La Laguna,https://ror.org/01r9z8p25,ROR,Díaz-Sánchez,Sandra,16,9,1,NA
10.6084/m9.figshare.26605144.v1,"Díaz-Sánchez, Sandra",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Díaz-Sánchez,Sandra,16,9,2,NA
10.6084/m9.figshare.26605144.v1,"Ferreras-Colino, Elisa",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Ferreras-Colino,Elisa,16,10,1,NA
10.6084/m9.figshare.26605144.v1,"Pacheco, Iván",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Pacheco,Iván,16,11,1,NA
10.6084/m9.figshare.26605144.v1,"Chmelař, Jindřich",NA,NA,University of South Bohemia in České Budějovice,https://ror.org/033n3pw66,ROR,Chmelař,Jindřich,16,12,1,NA
10.6084/m9.figshare.26605144.v1,"Kopáček, Petr",NA,NA,Czech Academy of Sciences,https://ror.org/053avzc18,ROR,Kopáček,Petr,16,13,1,NA
10.6084/m9.figshare.26605144.v1,"Cabezas-Cruz, Alejandro",NA,NA,Paris-Est Créteil University,https://ror.org/05ggc9x40,ROR,Cabezas-Cruz,Alejandro,16,14,1,NA
10.6084/m9.figshare.26605144.v1,"Gortázar, Christian",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Gortázar,Christian,16,15,1,NA
10.6084/m9.figshare.26605144.v1,"de la Fuente, José",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,de la Fuente,José,16,16,1,NA
10.6084/m9.figshare.26605144.v1,"de la Fuente, José",NA,NA,Oklahoma State University,https://ror.org/01g9vbr38,ROR,de la Fuente,José,16,16,2,NA
10.6084/m9.figshare.26605141.v1,"Contreras, Marinela",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Contreras,Marinela,17,1,1,NA
10.6084/m9.figshare.26605141.v1,"Vaz-Rodrigues, Rita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Vaz-Rodrigues,Rita,17,2,1,NA
10.6084/m9.figshare.26605141.v1,"Mazuecos, Lorena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Mazuecos,Lorena,17,3,1,NA
10.6084/m9.figshare.26605141.v1,"Villar, Margarita",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Villar,Margarita,17,4,1,NA
10.6084/m9.figshare.26605141.v1,"Villar, Margarita",NA,NA,University of Castilla-La Mancha,https://ror.org/05r78ng12,ROR,Villar,Margarita,17,4,2,NA
10.6084/m9.figshare.26605141.v1,"Artigas-Jerónimo, Sara",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,Artigas-Jerónimo,Sara,17,5,1,NA
10.6084/m9.figshare.26605141.v1,"González-García, Almudena",NA,NA,Institute for Game and Wildlife Research,https://ror.org/0140hpe71,ROR,González-García,Almudena,17,6,1,NA
10.6084/m9.figshare.26605141.v1,"Shilova, Nadezhda V.",NA,NA,"National Medical Research Center for Obstetrics, Gynecology and Perinatology named after Academician V.I.Kulakov of the Ministry of Healthcare of the Russian Federation",https://ror.org/03yfnyw34,ROR,Shilova,Nadezhda V.,17,7,1,NA
10.6084/m9.figshare.26605141.v1,"Shilova, Nadezhda V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Shilova,Nadezhda V.,17,7,2,NA
10.6084/m9.figshare.26605141.v1,"Bovin, Nicolai V.",NA,NA,Auckland University of Technology,https://ror.org/01zvqw119,ROR,Bovin,Nicolai V.,17,8,1,NA
10.6084/m9.figshare.26605141.v1,"Bovin, Nicolai V.",NA,NA,Russian Academy of Sciences,https://ror.org/05qrfxd25,ROR,Bovin,Nicolai V.,17,8,2,NA
10.6084/m9.figshare.26605141.v1,"Díaz-Sánchez, Sandra",NA,NA,University of La Laguna,https://ror.org/01r9z8p25,ROR,Díaz-Sánchez,Sandra,17,9,1,NA
